Time,Pulses,wm,PWM,Vbus
71.902132,35.0,366.5188293457031,240.0,5.000004768371582
71.95213199999999,35.0,366.5188293457031,240.0,5.000004768371582
72.002136,34.0,356.0184020996094,240.0,5.000004768371582
72.05213599999999,35.0,366.5188293457031,240.0,5.000004768371582
72.10213999999999,34.0,356.0184020996094,240.0,5.000004768371582
72.15213999999999,35.0,366.5188293457031,240.0,5.000004768371582
72.20214,34.0,356.046875,240.0,5.000004768371582
72.25214,35.0,366.5188293457031,240.0,5.000004768371582
72.30214,34.0,356.046875,240.0,5.000004768371582
72.352144,34.0,356.0184020996094,240.0,5.000004768371582
72.402148,35.0,366.4895324707031,240.0,5.000004768371582
72.452152,34.0,356.0184020996094,240.0,5.000004768371582
72.502156,35.0,366.4895324707031,240.0,5.000004768371582
72.552156,34.0,356.046875,240.0,5.000004768371582
72.602156,35.0,366.5188293457031,240.0,5.000004768371582
72.65216,34.0,356.0184020996094,240.0,5.000004768371582
72.702164,35.0,366.4895324707031,240.0,5.000004768371582
72.752164,35.0,366.5188293457031,240.0,5.000004768371582
72.80216399999999,34.0,356.046875,240.0,5.000004768371582
72.85216399999999,35.0,366.5188293457031,240.0,5.000004768371582
72.90216799999999,34.0,356.0184020996094,240.0,5.000004768371582
72.952168,35.0,366.5188293457031,240.0,5.000004768371582
73.00217199999999,34.0,356.0184020996094,240.0,5.000004768371582
73.05217599999999,34.0,356.0184020996094,240.0,5.000004768371582
73.10217999999999,35.0,366.4895324707031,240.0,5.000004768371582
73.15218399999999,34.0,356.0184020996094,240.0,5.000004768371582
73.20218399999999,35.0,366.5188293457031,240.0,5.000004768371582
73.25218799999999,34.0,356.0184020996094,240.0,5.000004768371582
73.30218799999999,35.0,366.5188293457031,240.0,5.000004768371582
73.352188,34.0,356.046875,240.0,5.000004768371582
73.402188,35.0,366.5188293457031,240.0,5.000004768371582
73.45218799999999,35.0,366.5188293457031,240.0,5.000004768371582
73.502192,34.0,356.0184020996094,240.0,5.000004768371582
73.552196,35.0,366.4895324707031,240.0,5.000004768371582
73.6022,34.0,356.0184020996094,240.0,5.000004768371582
73.652204,35.0,366.4895324707031,240.0,5.000004768371582
73.702208,34.0,356.0184020996094,240.0,5.000004768371582
73.752208,35.0,366.5188293457031,240.0,5.000004768371582
73.802208,35.0,366.5188293457031,240.0,5.000004768371582
73.852216,35.0,366.460205078125,240.0,5.000004768371582
73.90222,35.0,366.4895324707031,240.0,5.000004768371582
73.95222399999999,34.0,356.0184020996094,240.0,5.000004768371582
74.00222799999999,35.0,366.4895324707031,240.0,5.000004768371582
74.05223199999999,34.0,356.0184020996094,240.0,5.000004768371582
74.10223199999999,35.0,366.5188293457031,240.0,5.000004768371582
74.15223599999999,35.0,366.4895324707031,240.0,5.000004768371582
74.202236,35.0,366.5188293457031,240.0,5.000004768371582
74.252236,35.0,366.5188293457031,240.0,5.000004768371582
74.30224,34.0,356.0184020996094,240.0,5.000004768371582
74.352244,35.0,366.4895324707031,240.0,5.000004768371582
74.402248,34.0,356.0184020996094,240.0,5.000004768371582
74.452248,35.0,366.5188293457031,240.0,5.000004768371582
74.502252,34.0,356.0184020996094,240.0,5.000004768371582
74.552252,35.0,366.5188293457031,240.0,5.000004768371582
74.602252,34.0,356.046875,240.0,5.000004768371582
74.65225199999999,35.0,366.5188293457031,240.0,5.000004768371582
74.70225599999999,35.0,366.4895324707031,240.0,5.000004768371582
74.75225999999999,34.0,356.0184020996094,240.0,5.000004768371582
74.80225999999999,35.0,366.5188293457031,240.0,5.000004768371582
74.85225999999999,34.0,356.046875,240.0,5.000004768371582
74.90226,35.0,366.5188293457031,240.0,5.000004768371582
74.952264,34.0,356.0184020996094,240.0,5.000004768371582
75.002264,35.0,366.5188293457031,240.0,5.000004768371582
75.052268,35.0,366.4895324707031,240.0,5.000004768371582
75.102268,35.0,366.5188293457031,240.0,5.000004768371582
75.15226799999999,34.0,356.046875,240.0,5.000004768371582
75.20226799999999,35.0,366.5188293457031,240.0,5.000004768371582
75.25227199999999,35.0,366.4895324707031,240.0,5.000004768371582
75.30227199999999,34.0,356.046875,240.0,5.000004768371582
