Time,accY1,accY2
3.0499959999999997,214.0,1892.0
3.06,132.0,1779.0
3.069996,5.0,1692.0
3.0799999999999996,27.0,1522.0
3.0899999999999994,-10.0,1341.0
3.099992,61.0,1072.0
3.11,89.0,824.0
3.1199999999999997,175.0,609.0
3.1299999999999994,234.0,344.0
3.1399879999999993,275.0,58.0
3.1499959999999994,351.0,-228.0
3.1599999999999997,370.0,-475.0
3.169996,396.0,-677.0
3.179992,332.0,-911.0
3.1899959999999994,231.0,-1034.0
3.1999999999999997,145.0,-1183.0
3.209996,-49.0,-1296.0
3.219992,-213.0,-1357.0
3.23,-492.0,-1418.0
3.2399999999999998,-707.0,-1422.0
3.2499999999999996,-964.0,-1424.0
3.2599999999999993,-1159.0,-1382.0
3.269992,-1394.0,-1374.0
3.279996,-1625.0,-1339.0
3.2899999999999996,-1809.0,-1339.0
3.2999999999999994,-1938.0,-1330.0
3.309992,-1983.0,-1311.0
3.32,-1987.0,-1331.0
3.3299999999999996,-2018.0,-1375.0
3.3399999999999994,-1948.0,-1414.0
3.349992,-1844.0,-1441.0
3.36,-1621.0,-1487.0
3.3699999999999997,-1419.0,-1570.0
3.3799999999999994,-1243.0,-1662.0
3.39,-1026.0,-1695.0
3.3999959999999994,-777.0,-1685.0
3.4099999999999997,-581.0,-1708.0
3.419996,-341.0,-1676.0
3.43,-182.0,-1583.0
3.439988,-78.0,-1464.0
3.4500039999999994,3.0,-1340.0
3.4599999999999995,70.0,-1185.0
3.47,119.0,-986.0
3.4799919999999998,96.0,-712.0
3.489996,71.0,-442.0
3.4999999999999996,-8.0,-224.0
3.5099999999999993,-23.0,53.0
3.519992,-122.0,315.0
3.53,-201.0,568.0
3.5399999999999996,-201.0,872.0
3.5499959999999997,-270.0,1075.0
3.56,-219.0,1250.0
3.569996,-192.0,1414.0
3.5799999999999996,-92.0,1603.0
3.5899959999999997,27.0,1677.0
3.6,146.0,1708.0
3.609988,381.0,1760.0
3.6200039999999993,594.0,1723.0
3.629996,820.0,1727.0
3.6399959999999996,1050.0,1688.0
3.6499919999999997,1286.0,1619.0
3.6599999999999997,1536.0,1555.0
3.669996,1731.0,1485.0
3.68,1866.0,1431.0
3.6899959999999994,1997.0,1400.0
3.6999999999999997,2008.0,1349.0
3.709996,2062.0,1387.0
3.7199959999999996,2035.0,1396.0
3.73,1937.0,1412.0
3.739996,1765.0,1413.0
3.749996,1594.0,1488.0
3.7599999999999993,1378.0,1579.0
3.77,1168.0,1631.0
3.779996,895.0,1691.0
3.7899999999999996,688.0,1718.0
3.7999999999999994,405.0,1702.0
3.8099959999999995,239.0,1705.0
3.819988,44.0,1678.0
3.829996,-8.0,1588.0
3.8399999999999994,-153.0,1429.0
3.85,-210.0,1331.0
3.86,-250.0,1135.0
3.8699999999999997,-235.0,896.0
3.8799999999999994,-205.0,633.0
3.8899959999999996,-169.0,398.0
3.9,-93.0,133.0
3.9099919999999995,-68.0,-98.0
3.9199999999999995,4.0,-424.0
3.9299959999999996,52.0,-678.0
3.94,88.0,-909.0
3.949996,47.0,-1114.0
3.9599999999999995,27.0,-1254.0
3.9699999999999993,-68.0,-1444.0
3.9799959999999994,-123.0,-1582.0
3.9899919999999995,-323.0,-1675.0
3.9999999999999996,-508.0,-1708.0
4.01,-703.0,-1731.0
4.019995999999999,-916.0,-1674.0
4.029999999999999,-1122.0,-1612.0
4.039996,-1339.0,-1587.0
4.049999999999999,-1535.0,-1529.0
4.0600000000000005,-1711.0,-1476.0
4.07,-1845.0,-1418.0
4.079991999999999,-1949.0,-1402.0
4.090007999999999,-1981.0,-1368.0
4.1,-1957.0,-1300.0
4.109999999999999,-1903.0,-1319.0
4.119992,-1816.0,-1298.0
4.129999999999999,-1647.0,-1312.0
4.140000000000001,-1492.0,-1344.0
4.149996,-1263.0,-1342.0
4.159991999999999,-1064.0,-1353.0
4.17,-839.0,-1371.0
4.18,-527.0,-1359.0
4.189995999999999,-320.0,-1328.0
4.199999999999999,-128.0,-1255.0
4.209996,25.0,-1173.0
4.219996,177.0,-1022.0
4.23,274.0,-891.0
4.24,319.0,-736.0
4.249991999999999,332.0,-456.0
4.260004,335.0,-212.0
4.269995999999999,304.0,16.0
4.279996000000001,280.0,266.0
4.289992,225.0,477.0
4.299996,146.0,750.0
4.3100000000000005,81.0,1037.0
4.319996,61.0,1244.0
4.3299959999999995,95.0,1447.0
4.34,69.0,1590.0
4.349995999999999,112.0,1726.0
4.359999999999999,210.0,1833.0
4.369999999999999,303.0,1897.0
4.379992,493.0,1956.0
4.390000000000001,634.0,1948.0
4.4,821.0,1912.0
4.41,1037.0,1878.0
4.419988,1200.0,1787.0
4.429995999999999,1448.0,1718.0
4.4399999999999995,1647.0,1638.0
4.4499960000000005,1755.0,1534.0
4.459992,1860.0,1496.0
4.469996,1876.0,1421.0
4.48,1923.0,1390.0
4.489996,1887.0,1356.0
4.499991999999999,1793.0,1323.0
4.51,1670.0,1354.0
4.52,1564.0,1353.0
4.529999999999999,1344.0,1360.0
4.539999999999999,1173.0,1389.0
4.549992,912.0,1401.0
4.559996,705.0,1362.0
4.57,446.0,1406.0
4.58,250.0,1353.0
4.5899920000000005,78.0,1301.0
4.6,-83.0,1239.0
4.609999999999999,-208.0,1144.0
4.619999999999999,-300.0,991.0
4.629992,-390.0,846.0
4.640000000000001,-409.0,630.0
4.65,-446.0,385.0
4.66,-416.0,178.0
4.67,-456.0,-30.0
4.679995999999999,-360.0,-313.0
4.6899999999999995,-346.0,-610.0
4.6999960000000005,-334.0,-791.0
4.709999999999999,-254.0,-1037.0
4.719987999999999,-266.0,-1215.0
4.730003999999999,-263.0,-1380.0
4.74,-302.0,-1591.0
4.75,-392.0,-1753.0
4.7599920000000004,-453.0,-1802.0
4.769995999999999,-613.0,-1878.0
4.779999999999999,-734.0,-1897.0
4.789999999999999,-930.0,-1888.0
4.799992,-1068.0,-1842.0
4.8100000000000005,-1246.0,-1788.0
4.82,-1401.0,-1706.0
4.8299959999999995,-1530.0,-1621.0
4.84,-1643.0,-1548.0
4.849995999999999,-1734.0,-1469.0
4.859999999999999,-1799.0,-1342.0
4.869996,-1826.0,-1283.0
4.879999999999999,-1784.0,-1214.0
4.889987999999999,-1688.0,-1192.0
4.900003999999999,-1565.0,-1148.0
4.909996,-1412.0,-1101.0
4.919995999999999,-1243.0,-1076.0
4.929992,-1040.0,-1021.0
4.9399999999999995,-825.0,-973.0
4.9499960000000005,-560.0,-1005.0
4.959999999999999,-331.0,-892.0
4.969996,-168.0,-839.0
4.98,54.0,-770.0
4.989996,207.0,-634.0
4.999995999999999,350.0,-485.0
5.01,478.0,-371.0
5.019995999999999,512.0,-146.0
5.029995999999999,554.0,9.0
5.039999999999999,554.0,242.0
5.049999999999999,505.0,462.0
5.059996,506.0,635.0
5.07,512.0,859.0
5.08,440.0,1117.0
5.089995999999999,453.0,1303.0
5.099992,425.0,1464.0
5.109999999999999,457.0,1629.0
5.119999999999999,448.0,1778.0
5.129999999999999,466.0,1889.0
5.139999999999999,588.0,1971.0
5.15,623.0,2016.0
5.16,765.0,2009.0
5.169995999999999,889.0,2018.0
5.18,990.0,1977.0
5.189992,1143.0,1914.0
5.199999999999999,1261.0,1855.0
5.209996,1441.0,1762.0
5.219999999999999,1540.0,1684.0
5.229996,1629.0,1623.0
5.24,1661.0,1516.0
5.25,1671.0,1443.0
5.259995999999999,1631.0,1332.0
5.269992,1584.0,1301.0
5.279999999999999,1509.0,1271.0
5.289999999999999,1385.0,1177.0
5.299996,1215.0,1188.0
5.3100000000000005,1057.0,1140.0
5.319996,868.0,1080.0
5.33,652.0,1066.0
5.34,419.0,1022.0
5.35,310.0,990.0
5.359992,91.0,918.0
5.370008,-26.0,787.0
5.379999999999999,-174.0,736.0
5.389999999999999,-333.0,579.0
5.399991999999999,-464.0,486.0
5.41,-549.0,304.0
5.42,-651.0,134.0
5.429995999999999,-687.0,-53.0
5.439992,-724.0,-254.0
5.4499960000000005,-710.0,-477.0
5.459999999999999,-713.0,-717.0
5.469999999999999,-689.0,-902.0
5.48,-677.0,-1137.0
5.489991999999999,-664.0,-1335.0
5.5,-650.0,-1481.0
5.509995999999999,-661.0,-1672.0
5.52,-675.0,-1795.0
5.5299879999999995,-710.0,-1909.0
5.540008,-751.0,-1948.0
5.549999999999999,-825.0,-2019.0
5.5600000000000005,-894.0,-2014.0
5.569988,-996.0,-1977.0
5.58,-1111.0,-1893.0
5.59,-1190.0,-1862.0
5.599995999999999,-1307.0,-1761.0
5.609995999999999,-1388.0,-1662.0
5.619999999999999,-1447.0,-1487.0
5.629996,-1505.0,-1404.0
5.639996,-1505.0,-1336.0
5.65,-1487.0,-1174.0
5.659996,-1456.0,-1107.0
5.669995999999999,-1384.0,-988.0
5.68,-1258.0,-871.0
5.6899999999999995,-1106.0,-790.0
5.6999960000000005,-987.0,-684.0
5.709999999999999,-791.0,-608.0
5.719999999999999,-607.0,-559.0
5.729996,-356.0,-477.0
5.739988,-202.0,-390.0
5.749995999999999,-4.0,-271.0
5.76,168.0,-213.0
5.77,313.0,-103.0
5.779999999999999,472.0,51.0
5.789999999999999,563.0,203.0
5.799999999999999,593.0,344.0
5.809996,712.0,474.0
5.82,737.0,650.0
5.829991999999999,787.0,783.0
5.84,793.0,1018.0
5.849995999999999,806.0,1197.0
5.859999999999999,820.0,1348.0
5.869996,797.0,1500.0
5.879999999999999,795.0,1615.0
5.889999999999999,849.0,1707.0
5.899996,841.0,1862.0
5.909991999999999,863.0,1959.0
5.92,855.0,1973.0
5.93,921.0,2036.0
5.939995999999999,968.0,2024.0
5.949999999999999,993.0,2009.0
5.959996,1065.0,2031.0
5.969999999999999,1139.0,1932.0
5.98,1185.0,1902.0
5.99,1257.0,1801.0
5.999991999999999,1260.0,1717.0
6.010007999999999,1291.0,1616.0
6.02,1272.0,1519.0
6.029999999999999,1259.0,1406.0
6.039992,1270.0,1275.0
6.049999999999999,1208.0,1187.0
6.0600000000000005,1140.0,1111.0
6.069996,1045.0,995.0
6.079991999999999,958.0,907.0
6.089995999999999,835.0,818.0
6.1,675.0,726.0
6.109999999999999,524.0,619.0
6.119999999999999,372.0,511.0
6.129992,217.0,471.0
6.139999999999999,80.0,389.0
6.149996,-133.0,264.0
6.16,-303.0,165.0
6.169988,-450.0,-8.0
6.180007999999999,-566.0,-105.0
6.1899999999999995,-709.0,-217.0
6.199999999999999,-790.0,-330.0
6.209987999999999,-903.0,-486.0
6.219999999999999,-938.0,-660.0
6.23,-997.0,-855.0
6.239996,-1019.0,-975.0
6.249995999999999,-1040.0,-1156.0
6.26,-1079.0,-1324.0
6.269995999999999,-1036.0,-1458.0
6.279995999999999,-1025.0,-1657.0
6.289999999999999,-982.0,-1760.0
6.299996,-955.0,-1881.0
6.309996,-948.0,-1921.0
6.32,-972.0,-2005.0
6.33,-917.0,-2008.0
6.339995999999999,-917.0,-2038.0
6.35,-966.0,-1967.0
6.359999999999999,-975.0,-1916.0
6.369996,-1042.0,-1807.0
6.379987999999999,-1071.0,-1734.0
6.389996,-1089.0,-1569.0
6.4,-1125.0,-1427.0
6.41,-1169.0,-1292.0
6.42,-1153.0,-1135.0
6.43,-1127.0,-999.0
6.4399999999999995,-1090.0,-859.0
6.4499960000000005,-1024.0,-667.0
6.459999999999999,-940.0,-529.0
6.4699919999999995,-836.0,-383.0
6.48,-714.0,-286.0
6.489996,-560.0,-185.0
6.5,-417.0,7.0
6.509995999999999,-284.0,68.0
6.52,-65.0,168.0
6.529999999999999,50.0,276.0
6.539995999999999,244.0,365.0
6.549992,398.0,440.0
6.559999999999999,542.0,565.0
6.5699999999999985,676.0,629.0
6.5799959999999995,818.0,751.0
6.59,894.0,875.0
6.599995999999999,966.0,950.0
6.609999999999999,1086.0,1099.0
6.619999999999999,1098.0,1205.0
6.629999999999999,1161.0,1319.0
6.6399919999999995,1196.0,1432.0
6.650008,1187.0,1509.0
6.659999999999998,1213.0,1617.0
6.67,1151.0,1734.0
6.679991999999999,1145.0,1857.0
6.6899999999999995,1102.0,1877.0
6.699999999999999,1065.0,1972.0
6.7099959999999985,1058.0,2017.0
6.7199919999999995,1006.0,2011.0
6.729996,975.0,2016.0
6.739999999999998,945.0,2018.0
6.75,927.0,1962.0
6.76,932.0,1877.0
6.7699919999999985,919.0,1814.0
6.779999999999999,915.0,1675.0
6.789995999999999,858.0,1544.0
6.799999999999999,888.0,1421.0
6.809987999999999,881.0,1310.0
6.820008,861.0,1148.0
6.829999999999998,844.0,975.0
6.84,809.0,817.0
6.849988,774.0,701.0
6.859999999999999,688.0,545.0
6.869999999999999,622.0,396.0
6.8799959999999984,539.0,295.0
6.889996,436.0,144.0
6.899999999999999,263.0,7.0
6.909996,141.0,-98.0
6.919995999999999,-34.0,-190.0
6.93,-251.0,-305.0
6.939995999999999,-390.0,-380.0
6.949995999999999,-594.0,-482.0
6.959999999999999,-750.0,-542.0
6.969999999999999,-903.0,-644.0
6.979996,-1049.0,-750.0
6.989999999999998,-1179.0,-857.0
7.0,-1268.0,-969.0
7.009995999999999,-1353.0,-1044.0
7.019988,-1390.0,-1216.0
7.029995999999999,-1359.0,-1282.0
7.039999999999999,-1376.0,-1418.0
7.049999999999999,-1344.0,-1534.0
7.059999999999999,-1286.0,-1653.0
7.0699999999999985,-1218.0,-1766.0
7.079999999999998,-1151.0,-1821.0
7.089995999999999,-1057.0,-1889.0
7.1,-993.0,-1930.0
7.109991999999998,-932.0,-1956.0
7.119999999999999,-833.0,-1935.0
7.1299959999999984,-788.0,-1892.0
7.139999999999999,-802.0,-1841.0
7.149996,-767.0,-1736.0
7.159999999999998,-759.0,-1571.0
7.17,-741.0,-1420.0
7.179995999999999,-755.0,-1254.0
7.189991999999998,-732.0,-1065.0
7.199999999999999,-787.0,-905.0
7.209999999999999,-759.0,-739.0
7.219995999999998,-724.0,-503.0
7.229999999999999,-703.0,-268.0
7.239996,-665.0,-140.0
7.25,-593.0,65.0
7.26,-547.0,190.0
7.27,-411.0,364.0
7.279992,-278.0,494.0
7.2900079999999985,-133.0,635.0
7.299999999999999,-14.0,713.0
7.309999999999999,156.0,793.0
7.319991999999999,317.0,827.0
7.329999999999998,485.0,900.0
7.34,670.0,968.0
7.349995999999999,778.0,1043.0
7.359991999999998,995.0,1099.0
7.369995999999999,1157.0,1131.0
7.379999999999999,1230.0,1185.0
7.389999999999999,1367.0,1248.0
7.399999999999999,1408.0,1324.0
7.409991999999999,1482.0,1369.0
7.42,1505.0,1447.0
7.429995999999999,1534.0,1512.0
7.4399999999999995,1461.0,1594.0
7.449987999999999,1423.0,1666.0
7.460007999999998,1308.0,1765.0
7.469999999999999,1234.0,1815.0
7.479999999999999,1148.0,1885.0
7.4899879999999985,1016.0,1927.0
7.5,881.0,1941.0
7.51,824.0,1932.0
7.519995999999999,712.0,1950.0
7.529995999999999,652.0,1905.0
7.539999999999999,604.0,1819.0
7.549995999999998,525.0,1661.0
7.559996,497.0,1530.0
7.5699999999999985,486.0,1434.0
7.5799959999999995,530.0,1241.0
7.589995999999999,511.0,1108.0
7.6,545.0,876.0
7.609999999999999,533.0,657.0
7.619995999999999,538.0,486.0
7.629999999999999,559.0,279.0
7.639999999999999,499.0,93.0
7.649996,464.0,-68.0
7.6599879999999985,392.0,-213.0
7.669995999999999,279.0,-381.0
7.68,152.0,-482.0
7.6899999999999995,-17.0,-584.0
7.699999999999999,-170.0,-691.0
7.709999999999999,-388.0,-774.0
7.719999999999999,-543.0,-846.0
7.729996,-732.0,-889.0
7.739999999999998,-902.0,-953.0
7.749991999999999,-1116.0,-971.0
7.76,-1272.0,-1025.0
7.769995999999999,-1426.0,-1118.0
7.779999999999999,-1535.0,-1144.0
7.789995999999999,-1581.0,-1200.0
7.799999999999999,-1598.0,-1283.0
7.809999999999999,-1584.0,-1347.0
7.819996,-1571.0,-1434.0
7.829991999999999,-1488.0,-1545.0
7.84,-1440.0,-1627.0
7.85,-1293.0,-1670.0
7.859995999999999,-1188.0,-1739.0
7.869999999999999,-1048.0,-1778.0
7.8799959999999984,-892.0,-1833.0
7.889999999999999,-757.0,-1837.0
7.899999999999999,-694.0,-1760.0
7.909999999999998,-583.0,-1740.0
7.919991999999999,-474.0,-1637.0
7.930007999999999,-431.0,-1485.0
7.9399999999999995,-402.0,-1341.0
7.949999999999999,-390.0,-1178.0
7.959992,-417.0,-1002.0
7.969999999999999,-424.0,-781.0
7.979999999999999,-426.0,-570.0
7.989996,-411.0,-310.0
7.999991999999999,-446.0,-87.0
8.009996,-455.0,110.0
8.02,-431.0,315.0
8.03,-392.0,505.0
8.04,-300.0,704.0
8.049992,-269.0,836.0
8.059999999999999,-178.0,962.0
8.069996,-65.0,1053.0
8.079999999999998,87.0,1148.0
8.089988,264.0,1218.0
8.100007999999999,461.0,1255.0
8.11,662.0,1284.0
8.12,790.0,1290.0
8.129987999999999,1036.0,1303.0
8.139999999999999,1228.0,1301.0
8.149999999999999,1398.0,1285.0
8.159996,1526.0,1310.0
8.169996,1577.0,1317.0
8.18,1669.0,1373.0
8.189995999999999,1709.0,1376.0
8.199995999999999,1725.0,1394.0
8.209999999999999,1659.0,1488.0
8.219995999999998,1589.0,1537.0
8.229996,1465.0,1600.0
8.239999999999998,1323.0,1666.0
8.249999999999998,1223.0,1728.0
8.259996,1046.0,1799.0
8.27,863.0,1824.0
8.28,702.0,1811.0
8.289995999999999,547.0,1817.0
8.299987999999999,425.0,1792.0
8.309996,361.0,1721.0
8.319999999999999,266.0,1617.0
8.329999999999998,222.0,1509.0
8.34,194.0,1335.0
8.35,199.0,1174.0
8.36,197.0,959.0
8.369995999999999,214.0,749.0
8.379999999999999,239.0,526.0
