Time,accX,accY,accZ,wx,wy,wz
3.95,-681.0,183.0,8604.0,128.0,-2456.0,-37.0
3.9600039999999996,314.0,363.0,4100.0,24.0,-1732.0,-27.0
3.970008,966.0,120.0,713.0,32.0,-668.0,-36.0
3.9800079999999998,1230.0,122.0,368.0,9.0,769.0,-26.0
3.99,928.0,216.0,2629.0,-11.0,1937.0,-18.0
4.000004,-87.0,154.0,6768.0,-43.0,2471.0,-24.0
4.0100039999999995,-630.0,213.0,11361.0,-53.0,2129.0,-20.0
4.020008,-1063.0,254.0,15916.0,-34.0,1127.0,-19.0
4.029999999999999,-1213.0,210.0,16375.0,-13.0,-227.0,-26.0
4.04,-1067.0,205.0,14183.0,10.0,-1496.0,-28.0
4.050015999999999,1.0,126.0,10420.0,-6.0,-1867.0,3.0
4.060004,404.0,88.0,5241.0,55.0,-1888.0,-20.0
4.069999999999999,859.0,50.0,1685.0,18.0,-1023.0,-34.0
4.080004,962.0,222.0,22.0,-6.0,171.0,-34.0
4.090008,660.0,158.0,1591.0,-1.0,1345.0,-15.0
4.100004,308.0,137.0,5283.0,-18.0,2283.0,-27.0
4.109996,-423.0,231.0,9883.0,-44.0,2100.0,-21.0
4.120004,-1131.0,221.0,13945.0,-23.0,1272.0,-21.0
4.13,-1533.0,238.0,15796.0,-9.0,12.0,-18.0
4.140008,-1596.0,225.0,14665.0,11.0,-1253.0,-28.0
4.150008,-779.0,330.0,11254.0,52.0,-2076.0,-22.0
4.16,-365.0,419.0,7221.0,95.0,-2087.0,-24.0
4.17,89.0,168.0,3519.0,24.0,-1478.0,-32.0
4.180003999999999,331.0,208.0,651.0,19.0,-391.0,-25.0
4.190008,207.0,177.0,1603.0,17.0,859.0,-21.0
4.2,-50.0,184.0,4708.0,-12.0,1794.0,-18.0
4.210004,-780.0,234.0,8983.0,-43.0,1935.0,-20.0
4.220008,-1423.0,198.0,13094.0,-23.0,1384.0,-19.0
4.230004,-1762.0,262.0,15669.0,-12.0,366.0,-17.0
4.239999999999999,-1720.0,236.0,15418.0,9.0,-804.0,-24.0
4.25,-1283.0,204.0,12873.0,20.0,-1707.0,-28.0
4.260008,-882.0,171.0,8909.0,21.0,-2154.0,-21.0
4.270008,-138.0,87.0,4927.0,54.0,-1568.0,-16.0
4.280008,307.0,157.0,1892.0,6.0,-630.0,-31.0
4.2899959999999995,602.0,94.0,1880.0,-5.0,664.0,-29.0
4.3,513.0,196.0,4041.0,-13.0,1705.0,-18.0
4.310008,-546.0,223.0,7648.0,-39.0,1976.0,-19.0
4.320008,-978.0,203.0,11469.0,-45.0,1689.0,-21.0
4.3299959999999995,-1206.0,241.0,15157.0,-27.0,871.0,-18.0
4.34,-1193.0,221.0,15484.0,-19.0,-244.0,-25.0
4.350008,-915.0,179.0,13471.0,9.0,-1262.0,-29.0
4.360008,-601.0,-52.0,9623.0,28.0,-1825.0,-19.0
4.37,187.0,250.0,5540.0,7.0,-1518.0,-32.0
4.38,719.0,170.0,2520.0,7.0,-739.0,-29.0
4.390003999999999,992.0,159.0,1598.0,-1.0,345.0,-26.0
4.400004,839.0,224.0,2919.0,5.0,1338.0,-19.0
4.41,172.0,168.0,5969.0,-26.0,2006.0,-19.0
4.42,-315.0,185.0,9729.0,-43.0,1852.0,-19.0
4.430003999999999,-786.0,222.0,12977.0,-24.0,1142.0,-23.0
4.440008,-1033.0,198.0,14711.0,-18.0,50.0,-26.0
4.4500079999999995,-1070.0,188.0,13514.0,3.0,-1025.0,-28.0
4.46,-489.0,349.0,10497.0,28.0,-1811.0,-16.0
4.47,109.0,297.0,6812.0,46.0,-1616.0,-20.0
4.480004,399.0,28.0,3736.0,44.0,-1099.0,-29.0
4.4900079999999996,512.0,162.0,1642.0,13.0,-199.0,-27.0
4.500004,301.0,132.0,2471.0,7.0,808.0,-22.0
4.51,211.0,145.0,5148.0,-10.0,1507.0,-19.0
4.5200119999999995,-452.0,226.0,8807.0,-32.0,1694.0,-25.0
4.530008,-1028.0,189.0,12276.0,-26.0,1169.0,-16.0
4.54,-1413.0,232.0,14256.0,-10.0,227.0,-17.0
4.55,-1492.0,217.0,13934.0,3.0,-781.0,-22.0
4.560008,-860.0,198.0,11737.0,27.0,-1548.0,-24.0
4.570008,-533.0,117.0,8677.0,32.0,-1755.0,-20.0
4.58,-241.0,160.0,5278.0,17.0,-1342.0,-28.0
4.59,66.0,241.0,2596.0,9.0,-537.0,-31.0
4.600003999999999,213.0,143.0,2815.0,11.0,516.0,-23.0
4.610008,45.0,221.0,4854.0,-2.0,1369.0,-17.0
4.6200079999999994,-638.0,226.0,8047.0,-32.0,1591.0,-19.0
4.63,-1085.0,201.0,11357.0,-28.0,1303.0,-18.0
4.64,-1336.0,224.0,14047.0,-16.0,575.0,-22.0
4.650008,-1325.0,218.0,14315.0,-6.0,-344.0,-23.0
4.6600079999999995,-1028.0,193.0,12636.0,5.0,-1143.0,-27.0
4.67,-851.0,263.0,9492.0,58.0,-1695.0,-26.0
4.680003999999999,-108.0,180.0,6225.0,51.0,-1282.0,-23.0
4.690011999999999,346.0,119.0,3617.0,21.0,-654.0,-26.0
4.700004,573.0,126.0,2981.0,0.0,349.0,-29.0
4.71,555.0,194.0,4213.0,-8.0,1214.0,-14.0
4.72,-203.0,183.0,6812.0,-26.0,1619.0,-24.0
4.730008,-529.0,194.0,9881.0,-36.0,1505.0,-23.0
4.7400079999999996,-801.0,217.0,12418.0,-22.0,925.0,-15.0
4.750007999999999,-914.0,199.0,13929.0,-15.0,46.0,-26.0
4.7600039999999995,-766.0,202.0,12767.0,-2.0,-825.0,-25.0
4.77,-410.0,-68.0,10099.0,5.0,-1280.0,-10.0
4.780004,58.0,186.0,6765.0,42.0,-1299.0,-27.0
4.790007999999999,480.0,195.0,4235.0,-3.0,-773.0,-32.0
4.8,667.0,175.0,2856.0,0.0,23.0,-31.0
4.809996,551.0,173.0,3519.0,10.0,837.0,-25.0
4.820008,213.0,172.0,5695.0,-16.0,1341.0,-23.0
4.830007999999999,-217.0,194.0,8671.0,-27.0,1509.0,-22.0
4.84,-655.0,192.0,11473.0,-20.0,1039.0,-17.0
4.85,-949.0,213.0,13217.0,-9.0,217.0,-19.0
4.860008,-1077.0,206.0,12753.0,6.0,-662.0,-25.0
4.8700079999999994,-558.0,366.0,10651.0,27.0,-1337.0,-18.0
4.880004,-250.0,362.0,7931.0,70.0,-1377.0,-26.0
4.89,64.0,113.0,5403.0,29.0,-1047.0,-25.0
4.900008,201.0,159.0,3214.0,16.0,-387.0,-27.0
4.9100079999999995,97.0,161.0,3496.0,10.0,420.0,-24.0
4.920008,-146.0,166.0,5302.0,0.0,1081.0,-17.0
4.93,-405.0,203.0,8063.0,-28.0,1337.0,-20.0
4.940004,-900.0,196.0,10918.0,-15.0,1032.0,-13.0
4.950004,-1225.0,229.0,12853.0,-6.0,376.0,-20.0
4.960007999999999,-1307.0,216.0,13054.0,-2.0,-419.0,-24.0
4.969996,-1120.0,199.0,11683.0,14.0,-1061.0,-28.0
4.9799999999999995,-675.0,96.0,9332.0,1.0,-1375.0,-15.0
4.9900079999999996,-403.0,122.0,6652.0,27.0,-1143.0,-29.0
5.000004,-82.0,241.0,4581.0,2.0,-626.0,-30.0
5.01,134.0,147.0,3938.0,16.0,244.0,-23.0
5.019996,102.0,198.0,5149.0,3.0,977.0,-16.0
5.030008,-476.0,199.0,7417.0,-26.0,1247.0,-18.0
5.040007999999999,-782.0,193.0,9988.0,-28.0,1140.0,-17.0
5.05,-995.0,205.0,12039.0,-15.0,663.0,-19.0
5.06,-1016.0,215.0,13114.0,-10.0,-39.0,-23.0
5.070004,-841.0,212.0,12130.0,8.0,-712.0,-23.0
5.080007999999999,-772.0,272.0,9800.0,69.0,-988.0,-29.0
5.090008,-195.0,248.0,7268.0,16.0,-1045.0,-20.0
5.100003999999999,213.0,144.0,5013.0,28.0,-601.0,-28.0
5.109999999999999,476.0,129.0,4118.0,1.0,104.0,-30.0
5.1200079999999994,469.0,164.0,4690.0,-6.0,813.0,-22.0
5.130004,-60.0,194.0,6427.0,-18.0,1222.0,-23.0
5.140003999999999,-314.0,182.0,8764.0,-24.0,1260.0,-22.0
5.1499999999999995,-540.0,186.0,10924.0,-19.0,890.0,-16.0
5.160016,-689.0,205.0,12538.0,-16.0,238.0,-24.0
5.170008,-708.0,211.0,12025.0,-4.0,-481.0,-26.0
5.18,-342.0,-18.0,10288.0,-8.0,-927.0,-14.0
5.1899999999999995,-39.0,169.0,7721.0,24.0,-1029.0,-27.0
5.2000079999999995,265.0,190.0,5626.0,13.0,-724.0,-33.0
5.210007999999999,417.0,193.0,4092.0,6.0,-183.0,-29.0
5.220003999999999,364.0,166.0,4236.0,15.0,463.0,-23.0
5.2299999999999995,23.0,175.0,5664.0,-3.0,921.0,-21.0
5.240004,-113.0,179.0,7906.0,-16.0,1186.0,-29.0
5.250007999999999,-512.0,193.0,10207.0,-21.0,909.0,-13.0
5.260008,-839.0,219.0,11851.0,-5.0,323.0,-19.0
5.269996,-985.0,215.0,11924.0,5.0,-362.0,-23.0
5.279999999999999,-951.0,300.0,10576.0,29.0,-962.0,-19.0
5.290004,-378.0,326.0,8726.0,51.0,-1093.0,-20.0
5.3000039999999995,-181.0,127.0,6716.0,26.0,-937.0,-28.0
5.31,-44.0,147.0,5242.0,21.0,-499.0,-26.0
5.320004,-78.0,198.0,4486.0,9.0,138.0,-22.0
5.330012,-208.0,200.0,5603.0,6.0,706.0,-18.0
5.340008,-381.0,183.0,7562.0,-16.0,984.0,-25.0
5.35,-761.0,214.0,9804.0,-18.0,860.0,-19.0
5.359996,-1046.0,207.0,11540.0,-11.0,429.0,-17.0
5.370004,-1141.0,228.0,12083.0,2.0,-147.0,-29.0
5.380008,-1009.0,213.0,11365.0,10.0,-678.0,-17.0
5.390008,-755.0,139.0,9770.0,-4.0,-987.0,-15.0
5.3999999999999995,-527.0,153.0,7699.0,24.0,-949.0,-27.0
5.41,-240.0,248.0,5926.0,5.0,-612.0,-27.0
5.420007999999999,18.0,172.0,5009.0,14.0,42.0,-27.0
5.430008,91.0,206.0,5620.0,7.0,637.0,-17.0
5.439996,-400.0,187.0,7120.0,-16.0,996.0,-22.0
5.450004,-621.0,226.0,9015.0,-22.0,938.0,-21.0
5.460007999999999,-782.0,195.0,10700.0,-13.0,656.0,-17.0
5.470008,-809.0,208.0,11984.0,-11.0,165.0,-25.0
5.480004,-699.0,233.0,11559.0,-1.0,-368.0,-24.0
5.489999999999999,-767.0,226.0,9994.0,48.0,-648.0,-24.0
5.500007999999999,-282.0,209.0,8089.0,11.0,-798.0,-22.0
5.510008,53.0,152.0,6204.0,26.0,-550.0,-25.0
5.519996,308.0,111.0,5205.0,5.0,-56.0,-29.0
5.529999999999999,362.0,147.0,5280.0,-1.0,491.0,-24.0
5.540007999999999,224.0,198.0,6331.0,-13.0,851.0,-24.0
5.550008,-183.0,178.0,8022.0,-21.0,1008.0,-22.0
5.560003999999999,-360.0,172.0,9764.0,-15.0,812.0,-16.0
5.570004,-541.0,205.0,11342.0,-11.0,345.0,-25.0
5.58,-607.0,191.0,11259.0,-6.0,-199.0,-26.0
5.590008,-533.0,29.0,10174.0,-5.0,-590.0,-17.0
5.600008,-151.0,201.0,8401.0,23.0,-761.0,-23.0
5.609999999999999,70.0,180.0,6752.0,9.0,-628.0,-29.0
5.620004,210.0,193.0,5525.0,8.0,-295.0,-26.0
5.630012,163.0,187.0,5058.0,17.0,192.0,-22.0
5.640008,-46.0,188.0,5887.0,6.0,586.0,-20.0
5.6499999999999995,-76.0,168.0,7419.0,-16.0,883.0,-25.0
5.659996,-404.0,193.0,9209.0,-10.0,761.0,-19.0
5.670007999999999,-676.0,204.0,10681.0,-13.0,379.0,-25.0
5.680003999999999,-845.0,199.0,11059.0,1.0,-123.0,-22.0
5.6899999999999995,-861.0,284.0,10441.0,24.0,-623.0,-18.0
5.699999999999999,-420.0,297.0,9156.0,37.0,-803.0,-18.0
5.710007999999999,-291.0,129.0,7656.0,18.0,-772.0,-28.0
5.720008,-245.0,167.0,6370.0,15.0,-527.0,-21.0
5.730008,-185.0,189.0,5406.0,11.0,-44.0,-23.0
5.739999999999999,-214.0,175.0,5960.0,4.0,409.0,-21.0
5.75,-333.0,171.0,7259.0,-15.0,691.0,-21.0
5.7600039999999995,-602.0,204.0,8909.0,-10.0,694.0,-12.0
5.770008,-844.0,214.0,10362.0,-8.0,448.0,-26.0
5.780004,-937.0,210.0,11125.0,-1.0,41.0,-20.0
5.79,-881.0,220.0,10905.0,2.0,-365.0,-21.0
5.800012,-727.0,158.0,9983.0,12.0,-652.0,-22.0
5.810008,-584.0,192.0,8420.0,18.0,-747.0,-29.0
5.819996,-336.0,253.0,6969.0,11.0,-573.0,-27.0
5.83,-96.0,173.0,5958.0,13.0,-115.0,-25.0
5.840008,-39.0,178.0,6078.0,9.0,349.0,-20.0
5.850008,-42.0,209.0,6963.0,-10.0,670.0,-21.0
5.860004,-480.0,186.0,8296.0,-18.0,716.0,-20.0
5.87,-601.0,184.0,9649.0,-12.0,597.0,-23.0
5.880008,-672.0,212.0,10914.0,-15.0,271.0,-18.0
5.890008,-633.0,200.0,10929.0,-3.0,-124.0,-27.0
5.900008,-440.0,210.0,10029.0,20.0,-408.0,-26.0
5.909999999999999,-381.0,195.0,8691.0,-8.0,-592.0,-22.0
5.92,-103.0,170.0,7231.0,13.0,-480.0,-27.0
5.930008,103.0,135.0,6085.0,6.0,-174.0,-29.0
5.940008,196.0,182.0,5955.0,2.0,238.0,-23.0
5.949999999999999,132.0,186.0,6472.0,-5.0,547.0,-22.0
5.960004,-146.0,169.0,7566.0,-9.0,738.0,-23.0
5.970012,-281.0,178.0,8876.0,-9.0,685.0,-21.0
5.980008,-441.0,185.0,9992.0,-15.0,407.0,-23.0
5.989999999999999,-503.0,181.0,10567.0,-7.0,8.0,-22.0
6.000004,-437.0,99.0,9974.0,10.0,-267.0,-21.0
6.010008,-282.0,251.0,8867.0,27.0,-577.0,-25.0
6.020008,-86.0,191.0,7655.0,20.0,-502.0,-26.0
6.030008,57.0,150.0,6594.0,15.0,-313.0,-26.0
6.0399959999999995,53.0,191.0,5903.0,7.0,13.0,-24.0
6.05,-45.0,181.0,6194.0,3.0,332.0,-19.0
6.060008,-74.0,157.0,7148.0,-4.0,522.0,-25.0
6.070008,-279.0,185.0,8450.0,-8.0,626.0,-21.0
6.08,-520.0,192.0,9667.0,-11.0,413.0,-22.0
6.0900039999999995,-699.0,195.0,10300.0,-3.0,66.0,-25.0
6.100008,-764.0,226.0,10154.0,-3.0,-346.0,-21.0
6.110008,-421.0,197.0,9401.0,7.0,-530.0,-23.0
6.12,-347.0,147.0,8300.0,18.0,-572.0,-28.0
6.13,-278.0,198.0,7250.0,9.0,-477.0,-27.0
6.140008,-221.0,218.0,6222.0,11.0,-163.0,-25.0
6.150008,-215.0,189.0,6340.0,14.0,175.0,-22.0
6.159999999999999,-289.0,180.0,7069.0,-2.0,423.0,-21.0
6.17,-446.0,195.0,8186.0,-5.0,530.0,-20.0
6.180008,-632.0,202.0,9378.0,-9.0,421.0,-17.0
6.190008,-761.0,203.0,10197.0,-5.0,167.0,-20.0
6.2000079999999995,-755.0,214.0,10264.0,9.0,-133.0,-22.0
6.21,-714.0,278.0,9833.0,27.0,-384.0,-18.0
6.22,-580.0,189.0,8887.0,13.0,-558.0,-27.0
6.230008,-418.0,205.0,7801.0,17.0,-500.0,-22.0
6.2400079999999996,-246.0,189.0,6880.0,14.0,-230.0,-24.0
6.25,-143.0,155.0,6570.0,5.0,105.0,-23.0
6.2600039999999995,-139.0,195.0,6967.0,-2.0,388.0,-21.0
6.2700119999999995,-390.0,190.0,7853.0,-13.0,500.0,-21.0
6.279999999999999,-536.0,179.0,8864.0,-11.0,489.0,-23.0
6.290004,-594.0,212.0,9722.0,-10.0,317.0,-21.0
6.3000039999999995,-587.0,182.0,10306.0,-5.0,46.0,-22.0
6.310008,-518.0,155.0,10003.0,-15.0,-225.0,-21.0
6.320008,-541.0,184.0,9153.0,5.0,-353.0,-21.0
6.33,-336.0,224.0,8095.0,15.0,-417.0,-27.0
6.34,-114.0,182.0,7072.0,10.0,-266.0,-26.0
6.350008,13.0,148.0,6626.0,6.0,34.0,-24.0
6.360008,10.0,203.0,6760.0,5.0,301.0,-24.0
6.3700079999999994,-202.0,174.0,7374.0,-4.0,468.0,-20.0
6.380004,-287.0,182.0,8276.0,-6.0,534.0,-19.0
6.389996,-380.0,211.0,9187.0,-17.0,417.0,-21.0
6.400004,-461.0,174.0,9992.0,-8.0,158.0,-26.0
6.4100079999999995,-468.0,215.0,9846.0,13.0,-94.0,-13.0
6.420004,-374.0,182.0,9269.0,3.0,-336.0,-20.0
6.43,-239.0,167.0,8329.0,13.0,-372.0,-26.0
6.440011999999999,-129.0,152.0,7407.0,8.0,-339.0,-28.0
6.450004,-45.0,200.0,6680.0,4.0,-96.0,-22.0
6.46,-60.0,188.0,6602.0,12.0,156.0,-24.0
6.47,-132.0,163.0,7069.0,-3.0,334.0,-20.0
6.480008,-204.0,199.0,7883.0,-3.0,505.0,-17.0
6.4900079999999996,-369.0,203.0,8824.0,-11.0,424.0,-20.0
6.5,-502.0,193.0,9647.0,-11.0,209.0,-19.0
6.51,-549.0,279.0,9757.0,5.0,-7.0,-18.0
6.520003999999999,-544.0,223.0,9395.0,19.0,-279.0,-26.0
6.530008,-346.0,201.0,8730.0,14.0,-375.0,-23.0
6.540007999999999,-279.0,156.0,7888.0,13.0,-403.0,-26.0
6.55,-209.0,194.0,7204.0,15.0,-213.0,-22.0
6.56,-192.0,167.0,6697.0,14.0,15.0,-26.0
6.570008,-234.0,146.0,6972.0,0.0,227.0,-23.0
6.580004,-250.0,193.0,7674.0,0.0,407.0,-19.0
6.59,-410.0,193.0,8576.0,-5.0,398.0,-23.0
6.6,-553.0,189.0,9382.0,-9.0,264.0,-25.0
6.610011999999999,-661.0,183.0,9753.0,0.0,2.0,-19.0
6.620008,-646.0,202.0,9669.0,9.0,-184.0,-23.0
6.629999999999999,-490.0,140.0,9117.0,6.0,-340.0,-25.0
6.640003999999999,-429.0,191.0,8376.0,14.0,-402.0,-21.0
6.650008,-312.0,230.0,7594.0,8.0,-291.0,-25.0
6.660003999999999,-258.0,160.0,6938.0,11.0,-73.0,-24.0
6.669995999999999,-219.0,181.0,7010.0,2.0,147.0,-22.0
6.680004,-281.0,195.0,7502.0,-1.0,330.0,-20.0
6.6899999999999995,-408.0,169.0,8262.0,-5.0,385.0,-22.0
6.700008,-527.0,207.0,9062.0,-7.0,320.0,-22.0
6.710004,-582.0,189.0,9711.0,2.0,146.0,-22.0
6.719999999999999,-605.0,226.0,9805.0,11.0,-60.0,-22.0
6.730003999999999,-600.0,197.0,9370.0,4.0,-208.0,-24.0
6.7400079999999996,-471.0,189.0,8690.0,8.0,-365.0,-24.0
6.750007999999999,-332.0,176.0,7886.0,16.0,-308.0,-26.0
6.760004,-228.0,187.0,7209.0,9.0,-129.0,-24.0
6.77,-147.0,221.0,7050.0,0.0,95.0,-21.0
6.7800080000000005,-129.0,195.0,7323.0,-2.0,279.0,-24.0
6.790008,-319.0,191.0,7921.0,-5.0,386.0,-20.0
6.799996,-420.0,198.0,8661.0,-5.0,371.0,-21.0
6.8100000000000005,-479.0,175.0,9487.0,-2.0,249.0,-21.0
6.820008,-456.0,199.0,9706.0,-4.0,55.0,-23.0
6.830007999999999,-409.0,198.0,9468.0,6.0,-118.0,-24.0
6.840007999999999,-430.0,203.0,8847.0,6.0,-282.0,-21.0
6.85,-274.0,172.0,8095.0,5.0,-305.0,-21.0
6.860004,-153.0,196.0,7397.0,7.0,-165.0,-25.0
6.870004,-104.0,185.0,7039.0,6.0,19.0,-25.0
6.880008,-95.0,165.0,7099.0,0.0,193.0,-20.0
6.889999999999999,-200.0,197.0,7564.0,-3.0,370.0,-18.0
6.9,-256.0,185.0,8250.0,-8.0,399.0,-18.0
6.9100079999999995,-386.0,174.0,8961.0,-14.0,301.0,-24.0
6.920007999999999,-416.0,141.0,9476.0,5.0,129.0,-19.0
6.929995999999999,-465.0,188.0,9440.0,-3.0,-72.0,-22.0
6.9399999999999995,-360.0,177.0,9028.0,5.0,-234.0,-22.0
6.950004,-270.0,172.0,8361.0,7.0,-302.0,-24.0
6.960004,-193.0,201.0,7694.0,10.0,-236.0,-25.0
6.969999999999999,-162.0,168.0,7091.0,7.0,-85.0,-25.0
6.98,-161.0,178.0,7033.0,3.0,84.0,-28.0
6.9900079999999996,-171.0,195.0,7361.0,-5.0,234.0,-17.0
7.000007999999999,-270.0,178.0,8003.0,-4.0,358.0,-25.0
7.010007999999999,-392.0,189.0,8703.0,-7.0,310.0,-20.0
7.02,-468.0,205.0,9268.0,2.0,204.0,-16.0
7.029999999999999,-559.0,218.0,9428.0,8.0,-25.0,-18.0
7.040004,-437.0,205.0,9223.0,7.0,-197.0,-22.0
7.050008,-394.0,164.0,8707.0,6.0,-296.0,-29.0
7.060003999999999,-342.0,202.0,8073.0,9.0,-296.0,-25.0
7.07,-272.0,207.0,7292.0,11.0,-177.0,-24.0
7.080012,-251.0,176.0,7104.0,4.0,-11.0,-23.0
7.090007999999999,-263.0,206.0,7301.0,4.0,163.0,-19.0
7.099995999999999,-317.0,173.0,7811.0,-1.0,309.0,-23.0
7.109999999999999,-423.0,175.0,8510.0,1.0,314.0,-21.0
7.120008,-534.0,220.0,9147.0,-5.0,216.0,-19.0
7.130008,-589.0,200.0,9450.0,9.0,54.0,-18.0
7.139999999999999,-575.0,191.0,9402.0,7.0,-113.0,-23.0
7.15,-494.0,207.0,9012.0,6.0,-269.0,-24.0
7.160003999999999,-413.0,186.0,8387.0,7.0,-324.0,-29.0
7.170007999999999,-319.0,189.0,7768.0,13.0,-221.0,-25.0
7.180004,-261.0,191.0,7253.0,6.0,-58.0,-25.0
7.1899999999999995,-239.0,188.0,7270.0,4.0,116.0,-21.0
7.199999999999999,-304.0,200.0,7652.0,-4.0,271.0,-17.0
7.210008,-407.0,197.0,8224.0,-8.0,325.0,-18.0
7.220008,-477.0,220.0,8823.0,-13.0,281.0,-21.0
7.23,-515.0,181.0,9391.0,-3.0,150.0,-17.0
7.240003999999999,-505.0,218.0,9459.0,1.0,-17.0,-24.0
7.250012,-496.0,195.0,9158.0,7.0,-159.0,-25.0
7.260007999999999,-418.0,189.0,8588.0,6.0,-273.0,-20.0
7.27,-289.0,187.0,7938.0,8.0,-231.0,-22.0
7.280004,-212.0,177.0,7390.0,12.0,-97.0,-20.0
7.290008,-163.0,187.0,7253.0,8.0,58.0,-20.0
7.3000039999999995,-229.0,192.0,7449.0,2.0,210.0,-18.0
7.310008,-294.0,186.0,7918.0,-5.0,330.0,-23.0
7.320003999999999,-372.0,179.0,8544.0,-8.0,313.0,-19.0
7.33,-416.0,191.0,9203.0,1.0,212.0,-20.0
7.340007999999999,-493.0,190.0,9374.0,-4.0,38.0,-19.0
7.350007999999999,-448.0,183.0,9205.0,1.0,-112.0,-25.0
7.359999999999999,-388.0,182.0,8770.0,5.0,-234.0,-24.0
7.369996,-306.0,189.0,8175.0,5.0,-257.0,-25.0
7.380008,-223.0,184.0,7496.0,13.0,-160.0,-25.0
7.390008,-196.0,186.0,7231.0,7.0,-16.0,-27.0
7.4,-191.0,174.0,7322.0,1.0,140.0,-23.0
7.41,-243.0,182.0,7720.0,-2.0,294.0,-21.0
7.420007999999999,-342.0,192.0,8277.0,-6.0,317.0,-20.0
7.430007999999999,-430.0,185.0,8999.0,-5.0,233.0,-19.0
7.4399999999999995,-487.0,203.0,9337.0,-2.0,101.0,-19.0
7.449999999999999,-517.0,178.0,9305.0,6.0,-62.0,-23.0
7.460008,-434.0,185.0,8964.0,9.0,-208.0,-26.0
7.470003999999999,-386.0,204.0,8446.0,7.0,-260.0,-25.0
7.480008,-285.0,183.0,7874.0,5.0,-210.0,-22.0
7.49,-236.0,190.0,7357.0,10.0,-78.0,-21.0
7.5,-215.0,173.0,7302.0,5.0,72.0,-20.0
7.510004,-242.0,176.0,7575.0,-1.0,232.0,-19.0
7.520007999999999,-332.0,200.0,8097.0,-5.0,302.0,-24.0
7.529999999999999,-419.0,189.0,8675.0,-4.0,276.0,-21.0
7.540004,-478.0,192.0,9210.0,-2.0,161.0,-20.0
7.550011999999999,-505.0,189.0,9330.0,0.0,-1.0,-26.0
7.560003999999999,-458.0,200.0,9116.0,4.0,-132.0,-22.0
7.57,-410.0,193.0,8640.0,8.0,-241.0,-23.0
7.5799959999999995,-317.0,185.0,8084.0,5.0,-240.0,-23.0
7.590007999999999,-248.0,189.0,7497.0,3.0,-129.0,-24.0
7.600007999999999,-219.0,193.0,7326.0,7.0,17.0,-24.0
7.609999999999999,-245.0,219.0,7459.0,1.0,163.0,-18.0
7.619999999999999,-285.0,186.0,7898.0,-2.0,283.0,-21.0
7.630008,-376.0,185.0,8445.0,-2.0,288.0,-21.0
7.640003999999999,-443.0,198.0,9047.0,-4.0,202.0,-20.0
7.650008,-493.0,194.0,9300.0,5.0,70.0,-26.0
7.660003999999999,-498.0,180.0,9193.0,2.0,-81.0,-24.0
7.67,-427.0,199.0,8862.0,6.0,-213.0,-21.0
7.680007999999999,-356.0,205.0,8314.0,6.0,-240.0,-23.0
7.690007999999999,-271.0,183.0,7665.0,6.0,-164.0,-23.0
7.699999999999999,-209.0,202.0,7396.0,1.0,-32.0,-22.0
7.709999999999999,-215.0,179.0,7422.0,3.0,108.0,-24.0
7.720011999999999,-282.0,166.0,7721.0,0.0,238.0,-21.0
7.730008,-363.0,209.0,8222.0,-5.0,292.0,-19.0
7.740003999999999,-422.0,198.0,8881.0,-1.0,238.0,-19.0
7.75,-469.0,195.0,9205.0,2.0,125.0,-24.0
7.760007999999999,-468.0,186.0,9265.0,3.0,-13.0,-23.0
7.770007999999999,-446.0,207.0,8982.0,9.0,-168.0,-23.0
7.779999999999999,-371.0,188.0,8508.0,6.0,-223.0,-22.0
7.789999999999999,-295.0,183.0,7981.0,12.0,-198.0,-24.0
7.800008,-241.0,189.0,7485.0,7.0,-85.0,-26.0
7.810008,-200.0,174.0,7380.0,4.0,49.0,-22.0
7.820003999999999,-231.0,184.0,7580.0,2.0,214.0,-23.0
7.830003999999999,-310.0,195.0,8003.0,-2.0,277.0,-23.0
7.840004,-376.0,184.0,8520.0,0.0,266.0,-22.0
7.850004,-430.0,197.0,9061.0,-4.0,181.0,-17.0
7.860007999999999,-454.0,206.0,9198.0,3.0,40.0,-24.0
7.869999999999999,-449.0,193.0,9095.0,8.0,-104.0,-27.0
7.880004,-397.0,194.0,8700.0,5.0,-205.0,-19.0
7.8900120000000005,-333.0,187.0,8180.0,9.0,-225.0,-21.0
7.900008,-259.0,186.0,7605.0,6.0,-129.0,-24.0
7.91,-220.0,176.0,7402.0,5.0,0.0,-23.0
7.92,-227.0,185.0,7496.0,5.0,130.0,-21.0
7.930007999999999,-276.0,188.0,7826.0,-4.0,246.0,-22.0
7.940004,-346.0,208.0,8345.0,2.0,272.0,-19.0
7.950008,-426.0,187.0,8917.0,-1.0,210.0,-22.0
7.960004,-475.0,184.0,9186.0,2.0,80.0,-19.0
7.969999999999999,-468.0,192.0,9145.0,3.0,-44.0,-22.0
7.980008,-421.0,183.0,8845.0,5.0,-175.0,-24.0
7.9900079999999996,-351.0,202.0,8393.0,6.0,-213.0,-22.0
8.0,-274.0,189.0,7801.0,4.0,-168.0,-25.0
8.009996,-239.0,168.0,7480.0,5.0,-55.0,-24.0
8.020007999999999,-235.0,190.0,7443.0,5.0,71.0,-24.0
8.030007999999999,-258.0,193.0,7704.0,-1.0,216.0,-20.0
8.040004,-317.0,186.0,8145.0,-3.0,268.0,-25.0
