Time,wm_ref,wm,PWM
5.450259999999999,348.1546936035156,356.046875,213.0
5.50026,348.5048522949219,356.046875,217.0
5.55026,348.818359375,335.1029357910156,241.0
5.60026,349.09515380859375,356.046875,214.0
5.650263999999999,349.3351745605469,356.0184020996094,218.0
5.7002679999999994,349.538330078125,356.0184020996094,218.0
5.750272,349.7046203613281,335.0761413574219,242.0
5.800272,349.83392333984375,366.5188293457031,203.0
5.8502719999999995,349.92626953125,356.046875,221.0
5.900276,349.98162841796875,335.0761413574219,242.0
5.950276,350.0,356.046875,215.0
6.0002759999999995,349.9813232421875,356.046875,219.0
6.050275999999999,349.9256591796875,345.5749206542969,230.0
6.10028,349.8330078125,356.0184020996094,216.0
6.1502799999999995,349.703369140625,356.046875,218.0
6.200284,349.5367736816406,356.0184020996094,217.0
6.250284,349.33331298828125,345.5749206542969,229.0
6.300287999999999,349.0929870605469,345.5472717285156,226.0
6.350287999999999,348.8158874511719,356.046875,214.0
6.400291999999999,348.5020446777344,345.5472717285156,227.0
6.450296,348.15155029296875,345.5472717285156,225.0
6.500296,347.7645263671875,356.046875,212.0
6.5503,347.34100341796875,345.5472717285156,225.0
6.600299999999999,346.88116455078125,345.5749206542969,222.0
6.6503,346.3851013183594,356.046875,210.0
6.700299999999999,345.8529052734375,356.046875,210.0
6.750304,345.28466796875,335.0761413574219,233.0
6.800307999999999,344.68060302734375,356.0184020996094,204.0
6.850308,344.0408630371094,335.1029357910156,231.0
6.900312,343.36553955078125,345.5472717285156,214.0
6.950312,342.6548767089844,356.046875,203.0
7.000316,341.908935546875,335.0761413574219,227.0
7.050319999999999,341.1280517578125,335.0761413574219,222.0
7.10032,340.3123474121094,345.5749206542969,209.0
7.150319999999999,339.4620361328125,356.046875,198.0
7.20032,338.57733154296875,314.15899658203125,246.0
7.250323999999999,337.6583251953125,345.5472717285156,201.0
7.300324,336.7054748535156,356.046875,193.0
7.350327999999999,335.7187805175781,324.6050109863281,229.0
